858,Добромильська територіальна громада,Громада,UA4608005
859,Новокалинівська територіальна громада,Громада,UA4608007
860,Ралівська територіальна громада,Громада,UA4608009
861,Рудківська територіальна громада,Громада,UA4608011
863,Старосамбірська територіальна громада,Громада,UA4608013
864,Стрілківська територіальна громада,Громада,UA4608017
865,Турківська територіальна громада,Громада,UA4608019
866,Хирівська територіальна громада,Громада,UA4608021
879,Гніздичівська територіальна громада,Громада,UA4610001
880,Грабовецько-Дулібівська територіальна громада,Громада,UA4610003
881,Жидачівська територіальна громада,Громада,UA4610005
882,Журавненська територіальна громада,Громада,UA4610007
883,Козівська територіальна громада,Громада,UA4610009
884,Миколаївська територіальна громада,Громада,UA5908013
886,м. Новий Розділ та Новороздільська територіальна громада,Громада,UA4610015
887,Розвадівська територіальна громада,Громада,UA4610017
888,Сколівська територіальна громада,Громада,UA4610019
889,Славська територіальна громада,Громада,UA4610021
890,м. Стрий та Стрийська територіальна громада,Громада,UA4610023
891,Тростянецька територіальна громада,Громада,UA0504025
892,Ходорівська територіальна громада,Громада,UA4610027
827,Великомостівська територіальна громада,Громада,UA4612003
828,Добротвірська територіальна громада,Громада,UA4612005
829,Лопатинська територіальна громада,Громада,UA4612007
830,Радехівська територіальна громада,Громада,UA4612009
831,Сокальська територіальна громада,Громада,UA4612011
894,Мостиська територіальна громада,Громада,UA4614003
895,Новояворівськ територіальна громада,Громада,UA4614005
896,Судововишнянська територіальна громада,Громада,UA4614007
897,Шегинівська територіальна громада,Громада,UA4614009
898,Яворівська територіальна громада,Громада,UA4614011
893,Івано-Франківська територіальна громада,Громада,UA2604019
908,Березнегуватська територіальна громада,Громада,UA4802003
910,Володимирівська територіальна громада,Громада,UA1208003
909,Вільнозапорізька територіальна громада,Громада,UA2306007
911,Горохівська територіальна громада,Громада,UA0708007
913,Казанківська територіальна громада,Громада,UA4802013
914,Новобузька територіальна громада,Громада,UA4804003
915,Привільненська територіальна громада,Громада,UA4802017
916,м. Снігурівка та Снігурівська територіальна громада,Громада,UA3504007
917,Софіївська територіальна громада,Громада,UA1206027
918,Широківська територіальна громада,Громада,UA4802023
912,Інгульська територіальна громада,Громада,UA4802011
940,Веселинівська територіальна громада,Громада,UA4804005
941,м. Вознесенськ та Вознесенська територіальна громада,Громада,UA4804007
942,Доманівська територіальна громада,Громада,UA4804009
943,Дорошівська територіальна громада,Громада,UA4804011
945,Мостівська територіальна громада,Громада,UA4804015
946,Новомар'ївська територіальна громада,Громада,UA4804017
947,Олександрівська територіальна громада,Громада,UA4804019
948,Прибужанівська територіальна громада,Громада,UA4804021
949,Прибузька територіальна громада,Громада,UA4804003
944,Єланецька територіальна громада,Громада,UA4804013
919,Березанська територіальна громада,Громада,UA3206003
920,Веснянська територіальна громада,Громада,UA4806003
921,Воскресенська територіальна громада,Громада,UA2310005
922,Галицинівська територіальна громада,Громада,UA4806007
923,Коблівська територіальна громада,Громада,UA4806009
924,Костянтинівська територіальна громада,Громада,UA1412007
925,Куцурубська територіальна громада,Громада,UA4806013
926,м. Миколаїв та Миколаївська територіальна громада,Громада,UA4806015
927,Мішково-Погорілівська територіальна громада,Громада,UA4806017
928,Нечаянська територіальна громада,Громада,UA4806019
930,Ольшанська територіальна громада,Громада,UA4806023
931,м. Очаків та Очаківська територіальна громада,Громада,UA4806025
932,Первомайська територіальна громада,Громада,UA4806027
933,Радсадівська територіальна громада,Громада,UA4806029
934,Степівська територіальна громада,Громада,UA4806031
935,Сухоєланецька територіальна громада,Громада,UA4804013
936,Чорноморська територіальна громада,Громада,UA4806035
937,Шевченківська територіальна громада,Громада,UA4806037
97,Первомайський район,Район,UA4808
899,Арбузинська територіальна громада,Громада,UA3202023
900,Благодатненська територіальна громада,Громада,UA4808003
901,Врадіївська територіальна громада,Громада,UA4808005
902,Кам'яномостівська територіальна громада,Громада,UA4804015
903,Кривоозерська територіальна громада,Громада,UA4808009
904,Мигіївська територіальна громада,Громада,UA4808011
905,м. Первомайськ та Первомайська територіальна громада,Громада,UA4808013
986,Березівська територіальна громада,Громада,UA5102003
987,Великобуялицька територіальна громада,Громада,UA5102005
990,Коноплянська територіальна громада,Громада,UA5102011
991,Курісовська територіальна громада,Громада,UA5102013
992,Миколаївська територіальна громада,Громада,UA5102015
993,Новокальчевська територіальна громада,Громада,UA5102017
994,Петровірівська територіальна громада,Громада,UA5102019
995,Раухівська територіальна громада,Громада,UA5102021
996,Розквітівська територіальна громада,Громада,UA5102023
997,Старомаяківська територіальна громада,Громада,UA5102025
998,Стрюківська територіальна громада,Громада,UA5102027
999,Чогодарівська територіальна громада,Громада,UA5102029
1000,Ширяївська територіальна громада,Громада,UA5102031
989,Іванівська територіальна громада,Громада,UA5102009
1002,Болградська територіальна громада,Громада,UA5106003
1004,Василівська територіальна громада,Громада,UA5106007
1005,Городненська територіальна громада,Громада,UA5106009
1007,Кубейська територіальна громада,Громада,UA5106013
1008,Павлівська територіальна громада,Громада,UA0702017
1010,Теплицька територіальна громада,Громада,UA0504023
1011,м. Білгород-Дністровський та Білгород-Дністровська територіальна громада,Громада,UA5104001
1012,Дивізійська територіальна громада,Громада,UA5104003
1013,Кароліно-Бугазька територіальна громада,Громада,UA5104005
1014,Кулевчанська територіальна громада,Громада,UA5104007
1015,Лиманська територіальна громада,Громада,UA1412011
1016,Маразліївська територіальна громада,Громада,UA5104011
1017,Мологівська територіальна громада,Громада,UA5104013
1018,Петропавлівська територіальна громада,Громада,UA0702017
1019,Плахтіївська територіальна громада,Громада,UA5104017
1020,Саратська територіальна громада,Громада,UA5104019
1021,Сергіївська територіальна громада,Громада,UA5306031
1022,Старокозацька територіальна громада,Громада,UA5104023
1023,Татарбунарська територіальна громада,Громада,UA5104025
1024,Тузлівська територіальна громада,Громада,UA5104027
1025,Успенівська територіальна громада,Громада,UA5104029
1026,Шабівська територіальна громада,Громада,UA5104031
951,Авангардівська територіальна громада,Громада,UA5110001
952,Біляївська територіальна громада,Громада,UA5110003
953,Великодальницька територіальна громада,Громада,UA5110005
954,Великодолинська територіальна громада,Громада,UA2306005
955,Вигодянська територіальна громада,Громада,UA5110009
956,Визирська територіальна громада,Громада,UA5110011
957,Дальницька територіальна громада,Громада,UA5110013
958,Дачненська територіальна громада,Громада,UA5110015
959,Доброславська територіальна громада,Громада,UA4610021
960,Красносільська територіальна громада,Громада,UA5110019
961,Маяківська територіальна громада,Громада,UA5110021
962,Нерубайська територіальна громада,Громада,UA5110023
963,Овідіопольська територіальна громада,Громада,UA5110025
964,м. Одеса та Одеська територіальна громада,Громада,UA5110027
971,м. Південне та Південна територіальна громада,Громада,UA6312019
965,Таїровська територіальна громада,Громада,UA5110029
966,Теплодарська територіальна громада,Громада,UA5110031
967,Усатівська територіальна громада,Громада,UA5110033
968,Фонтанська територіальна громада,Громада,UA5110035
969,м. Чорноморськ та Чорноморська територіальна громада,Громада,UA5110039
970,Чорноморська територіальна громада,Громада,UA5110039
972,Яськівська територіальна громада,Громада,UA5110043
973,Ананьївська територіальна громада,Громада,UA5112001
975,Долинська територіальна громада,Громада,UA2306005
976,Зеленогірська територіальна громада,Громада,UA5112007
977,Кодимська територіальна громада,Громада,UA5112009
978,Куяльницька територіальна громада,Громада,UA5112011
979,Любашівська територіальна громада,Громада,UA5112013
980,Окнянська територіальна громада,Громада,UA5112015
982,Подільська територіальна громада,Громада,UA5112019
981,Піщанська територіальна громада,Громада,UA1210011
983,Савранська територіальна громада,Громада,UA5112021
984,Слобідська територіальна громада,Громада,UA5112023
1027,Великомихайлівська територіальна громада,Громада,UA5114001
1028,Великоплосківська територіальна громада,Громада,UA5114003
1029,Затишанська територіальна громада,Громада,UA5114005
1030,Захарівська територіальна громада,Громада,UA5114007
1031,Лиманська територіальна громада,Громада,UA1412011
1032,Новоборисівська територіальна громада,Громада,UA5114011
1033,Роздільнянська територіальна громада,Громада,UA5114013
1034,Степанівська територіальна громада,Громада,UA5114015
1035,Цебриківська територіальна громада,Громада,UA5114017
1036,Вилківська територіальна громада,Громада,UA5108001
1038,Кілійська територіальна громада,Громада,UA5108005
1039,Ренійська територіальна громада,Громада,UA5108007
1040,Саф'янівська територіальна громада,Громада,UA5108009
1041,Суворовська територіальна громада,Громада,UA5108011
1037,м. Ізмаїл та Ізмаїльська територіальна громада,Громада,UA5108003
1083,Глобинська територіальна громада,Громада,UA5302001
1084,м. Горішні плавні та Горішньоплавнівська територіальна громада,Громада,UA5302003
1086,Кам'янопотоківська територіальна громада,Громада,UA5302007
1087,Козельщинська територіальна громада,Громада,UA5302009
1088,м. Кременчук та Кременчуцька територіальна громада,Громада,UA5302011
1089,Новогалещинська територіальна громада,Громада,UA5302013
1090,Оболонська територіальна громада,Громада,UA5302015
1091,Омельницька територіальна громада,Громада,UA5302017
1093,Пришибська територіальна громада,Громада,UA5302021
1092,Піщанська територіальна громада,Громада,UA1210011
1094,Семенівська територіальна громада,Громада,UA1802015
1095,Гребінківська територіальна громада,Громада,UA3202005
1097,Новооржицька територіальна громада,Громада,UA5304005
1099,м. Пирятин та Пирятинська територіальна громада,Громада,UA5304009
1100,Хорольська територіальна громада,Громада,UA5304011
1101,Чорнухинська територіальна громада,Громада,UA5304013
1066,Білоцерківська територіальна громада,Громада,UA3202001
1067,Великобагачанська територіальна громада,Громада,UA5306003
1068,Великобудищанська територіальна громада,Громада,UA5306005
1069,Великосорочинська територіальна громада,Громада,UA5306007
1070,Гадяцька територіальна громада,Громада,UA5306009
1071,Гоголівська територіальна громада,Громада,UA5306011
1072,Заводська територіальна громада,Громада,UA4806027
1073,Комишнянська територіальна громада,Громада,UA5306015
1074,Краснолуцька територіальна громада,Громада,UA0708017
1075,м. Лохвиця та Лохвицька територіальна громада,Громада,UA5306019
1076,Лютенська територіальна громада,Громада,UA5306021
1077,м. Миргород та Миргородська територіальна громада,Громада,UA5306023
1078,Петрівсько-Роменська територіальна громада,Громада,UA5306025
1079,Ромоданівська територіальна громада,Громада,UA5306027
1080,Сенчанська територіальна громада,Громада,UA5306029
1081,Сергіївська територіальна громада,Громада,UA5306031
1043,Великорублівська територіальна громада,Громада,UA5308003
1045,Драбинівська територіальна громада,Громада,UA5308007
1046,Зіньківська територіальна громада,Громада,UA5308009
1047,Карлівська територіальна громада,Громада,UA5308011
1048,Кобеляцька територіальна громада,Громада,UA5308013
1049,Коломацька територіальна громада,Громада,UA5308015
1050,Котелевська територіальна громада,Громада,UA5308017
1051,Ланнівська територіальна громада,Громада,UA5308019
1052,Мартинівська територіальна громада,Громада,UA5308021
1053,Мачухівська територіальна громада,Громада,UA5308023
1054,Машівська територіальна громада,Громада,UA5308025
1055,Михайлівська територіальна громада,Громада,UA5308027
1056,Нехворощанська територіальна громада,Громада,UA5308029
1057,Новосанжарська територіальна громада,Громада,UA5308031
1058,Новоселівська територіальна громада,Громада,UA5308033
1059,Опішнянська територіальна громада,Громада,UA5308035
1061,Решетилівська територіальна громада,Громада,UA5308039
1062,Скороходівська територіальна громада,Громада,UA5308041
1063,Терешківська територіальна громада,Громада,UA5308043
1064,Чутівська територіальна громада,Громада,UA5308045
1065,Щербанівська територіальна громада,Громада,UA5308047
1102,Антонівська територіальна громада,Громада,UA5602001
1104,Володимирецька територіальна громада,Громада,UA5602005
1105,Зарічненська територіальна громада,Громада,UA5602007
1106,Каноницька територіальна громада,Громада,UA5602009
1107,Локницька територіальна громада,Громада,UA5602011
1109,Рафалівська територіальна громада,Громада,UA5602015
1147,Бокіймівська територіальна громада,Громада,UA5604001
1148,Боремельська територіальна громада,Громада,UA5604003
1149,Варковицька територіальна громада,Громада,UA5604005
1151,Демидівська територіальна громада,Громада,UA5604009
1153,Козинська територіальна громада,Громада,UA3212007
1154,Крупецька територіальна громада,Громада,UA5604015
1155,Мирогощанська територіальна громада,Громада,UA5604017
1156,Млинівська територіальна громада,Громада,UA5604019
1157,Острожецька територіальна громада,Громада,UA5604021
1159,Повчанська територіальна громада,Громада,UA5604025
1160,Привільненська територіальна громада,Громада,UA5604027
1158,Підлозцівська територіальна громада,Громада,UA5604023
1161,Радивилівська територіальна громада,Громада,UA5604029
1162,Семидубська територіальна громада,Громада,UA5604031
1163,Смизька територіальна громада,Громада,UA5604033
1164,Тараканівська територіальна громада,Громада,UA5604035
1165,Ярославицька територіальна громада,Громада,UA5604037
1110,Бабинська територіальна громада,Громада,UA5606001
1111,Березнівська територіальна громада,Громада,UA5606003
1113,Бугринська територіальна громада,Громада,UA5606007
1112,Білокриницька територіальна громада,Громада,UA5606005
1114,Великомежиріцька територіальна громада,Громада,UA1212005
1115,Великоомелянська територіальна громада,Громада,UA5606011
1116,Головинська територіальна громада,Громада,UA5606013
1117,Городоцька територіальна громада,Громада,UA1804017
1118,Гощанська територіальна громада,Громада,UA5606017
1119,Деражненська територіальна громада,Громада,UA5606019
1120,Дядьковицька територіальна громада,Громада,UA5606021
1121,Здовбицька територіальна громада,Громада,UA5606023
1122,Здолбунівська територіальна громада,Громада,UA5606025
1123,Зорянська територіальна громада,Громада,UA5606027
1124,Клеванська територіальна громада,Громада,UA5606029
1126,Корнинська територіальна громада,Громада,UA1804023
1127,Костопільська територіальна громада,Громада,UA5606035
1128,Малинська територіальна громада,Громада,UA1806013
1129,Малолюбашанська територіальна громада,Громада,UA5606039
1131,Олександрійська територіальна громада,Громада,UA3508005
1134,Соснівська територіальна громада,Громада,UA5606049
1135,Шпанівська територіальна громада,Громада,UA5606051
1136,Березівська територіальна громада,Громада,UA5608001
1137,Вирівська територіальна громада,Громада,UA5608003
1139,Дубровицька територіальна громада,Громада,UA5608007
1140,Клесівська територіальна громада,Громада,UA5608009
1142,Немовицька територіальна громада,Громада,UA5608013
1143,Рокитнівська територіальна громада,Громада,UA5608015
1145,Старосільська територіальна громада,Громада,UA5608019
1146,Степанська територіальна громада,Громада,UA5608021
1209,Бочечківська територіальна громада,Громада,UA5902001
1211,Дубов’язівська територіальна громада,Громада,UA5902005
1212,м. Конотоп та Конотопська територіальна громада,Громада,UA5902007
1213,м. Кролевець та Кролевецька територіальна громада,Громада,UA5902009
1214,Новослобідська територіальна громада,Громада,UA5112023
1215,Попівська територіальна громада,Громада,UA5902013
1216,м. Путивль та Путивльська територіальна громада,Громада,UA5902015
1200,Боромлянська територіальна громада,Громада,UA5904001
1201,м. Велика Писарівка та Великописарівська територіальна громада,Громада,UA5904003
1202,Грунська територіальна громада,Громада,UA5904005
1203,Кириківська територіальна громада,Громада,UA5904007
1204,Комишанська територіальна громада,Громада,UA5904009
1206,м. Тростянець та Тростянецька територіальна громада,Громада,UA0504025
1207,Чернеччинська територіальна громада,Громада,UA1210015
1208,Чупахівська територіальна громада,Громада,UA5904017
1166,Андріяшівська територіальна громада,Громада,UA5906001
1167,Вільшанська територіальна громада,Громада,UA1804011
1168,Коровинська територіальна громада,Громада,UA5906005
1169,м. Липова Долина та Липоводолинська територіальна громада,Громада,UA2306005
1170,м. Недригайлів та Недригайлівська територіальна громада,Громада,UA5906009
1171,м. Ромни та Роменська територіальна громада,Громада,UA5906011
1172,Синівська територіальна громада,Громада,UA5906013
1173,Хмелівська територіальна громада,Громада,UA5906015
114,Сумський район,Район,UA5908
1174,Бездрицька територіальна громада,Громада,UA5908001
1175,м. Білопілля та Білопільська територіальна громада,Громада,UA5908003
1176,Верхньосироватська територіальна громада,Громада,UA5908005
1177,Ворожбянська територіальна громада,Громада,UA5908007
1178,м. Краснопілля та Краснопільська територіальна громада,Громада,UA0504009
1179,м. Лебедин та Лебединська територіальна громада,Громада,UA5908011
1181,Миколаївська територіальна громада,Громада,UA4610011
1180,Миколаївська територіальна громада,Громада,UA4610011
1182,Миропільська територіальна громада,Громада,UA1804031
1183,Нижньосироватська територіальна громада,Громада,UA5908019
1184,Річківська територіальна громада,Громада,UA5908021
1185,Садівська територіальна громада,Громада,UA5908023
1186,Степанівська територіальна громада,Громада,UA5114015
1188,Хотінська територіальна громада,Громада,UA5908029
1189,Юнаківська територіальна громада,Громада,UA5908031
1190,Березівська територіальна громада,Громада,UA5910001
1193,Есманьська територіальна громада,Громада,UA5910007
1194,Зноб-Новгородська територіальна громада,Громада,UA5910009
1196,м. Середина-Буда та Середино-Будська територіальна громада,Громада,UA5910013
1197,Шалигинська територіальна громада,Громада,UA5910015
1198,м. Шостка та Шосткинська територіальна громада,Громада,UA5910017
1264,Борсуківська територіальна громада,Громада,UA6102001
1265,Великодедеркальська територіальна громада,Громада,UA6102003
1266,Вишнівецька територіальна громада,Громада,UA6102005
1267,м. Кременець та Кременецька територіальна громада,Громада,UA6102007
1268,Лановецька територіальна громада,Громада,UA6102009
1269,Лопушненська територіальна громада,Громада,UA6102011
1270,Почаївська територіальна громада,Громада,UA6102013
1217,Байковецька територіальна громада,Громада,UA6104001
1218,м. Бережани та Бережанська територіальна громада,Громада,UA6104003
1220,Великоберезовицька територіальна громада,Громада,UA6104007
1221,Великобірківська територіальна громада,Громада,UA6104009
1222,Великогаївська територіальна громада,Громада,UA6104011
1223,Залозецька територіальна громада,Громада,UA6104013
1224,Збаразька територіальна громада,Громада,UA6104015
1225,Зборівська територіальна громада,Громада,UA6104017
1226,Золотниківська територіальна громада,Громада,UA6104019
1229,Козлівська територіальна громада,Громада,UA6104025
1228,Козівська територіальна громада,Громада,UA4610009
1230,Купчинецька територіальна громада,Громада,UA6104027
1231,Микулинецька територіальна громада,Громада,UA6104029
1232,Нараївська територіальна громада,Громада,UA1214027
1233,Озернянська територіальна громада,Громада,UA6104033
1234,Підволочиська територіальна громада,Громада,UA6104035
1235,Підгаєцька територіальна громада,Громада,UA6104037
1236,Підгороднянська територіальна громада,Громада,UA7410005
1237,Саранчуківська територіальна громада,Громада,UA6104041
1238,Скалатська територіальна громада,Громада,UA6104043
1239,Скориківська територіальна громада,Громада,UA6104045
1363,Білозерська територіальна громада,Громада,UA1416003
1366,Дар’ївська територіальна громада,Громада,UA6510007
113,Сарненський район,Район,UA5608
1240,Теребовлянська територіальна громада,Громада,UA6104047
1241,м. Тернопіль та Тернопільська територіальна громада,Громада,UA6104049
1227,Іванівська територіальна громада,Громада,UA6104021
121,Чортківський район,Район,UA6106
1244,Борщівська територіальна громада,Громада,UA6106005
1245,Бучацька територіальна громада,Громада,UA6106007
1242,Білобожницька територіальна громада,Громада,UA6106001
1243,Більче-Золотецька територіальна громада,Громада,UA6106003
1246,Васильковецька територіальна громада,Громада,UA6106009
1247,Гримайлівська територіальна громада,Громада,UA6106011
1248,Гусятинська територіальна громада,Громада,UA6106013
1249,Заводська територіальна громада,Громада,UA4806027
1250,Заліщицька територіальна громада,Громада,UA6106017
1251,Золотопотіцька територіальна громада,Громада,UA6106019
1253,Колиндянська територіальна громада,Громада,UA6106023
1254,Копичинецька територіальна громада,Громада,UA6106025
1255,Коропецька територіальна громада,Громада,UA6106027
1256,Мельнице-Подільська територіальна громада,Громада,UA5112019
1257,Монастириська територіальна громада,Громада,UA6106031
1258,Нагірянська територіальна громада,Громада,UA6106033
1259,Скала-Подільська територіальна громада,Громада,UA5112019
1260,Товстенська територіальна громада,Громада,UA6106037
1261,Трибухівська територіальна громада,Громада,UA6106039
1262,Хоростківська територіальна громада,Громада,UA6106041
1263,м. Чортків та Чортківська територіальна громада,Громада,UA6106043
1252,Іване-Пустенська територіальна громада,Громада,UA6106021
1324,Берестинська територіальна громада,Громада,UA6306005
1322,Зачепилівська територіальна громада,Громада,UA6306001
1323,Кегичівська територіальна громада,Громада,UA6306003
1325,Наталинська територіальна громада,Громада,UA6306007
1326,Сахновщинська територіальна громада,Громада,UA6306009
1327,Старовірівська територіальна громада,Громада,UA6306011
1300,м. Богодухів та Богодухівська територіальна громада,Громада,UA6302001
1301,Валківська територіальна громада,Громада,UA6302003
1302,Золочівська територіальна громада,Громада,UA3204009
1303,Коломацька територіальна громада,Громада,UA5308015
1296,Близнюківська територіальна громада,Громада,UA6310003
1295,Біляївська територіальна громада,Громада,UA5110003
1299,м. Златопіль та Златопільська територіальна громада,Громада,UA6310009
1297,м. Лозова та Лозівська територіальна громада,Громада,UA6310005
1298,Олексіївська територіальна громада,Громада,UA6310007
124,Харківський район,Район,UA6312
1280,Безлюдівська територіальна громада,Громада,UA6312001
1281,Височанська територіальна громада,Громада,UA6312003
1282,Вільхівська територіальна громада,Громада,UA6312005
1283,Дергачівська територіальна громада,Громада,UA6312007
1284,Липецька територіальна громада,Громада,UA6312009
1285,м. Люботин та Люботинська територіальна громада,Громада,UA6312011
1286,Малоданилівська територіальна громада,Громада,UA6312013
1287,Мереф'янська територіальна громада,Громада,UA6312015
1288,Нововодолазька територіальна громада,Громада,UA6312017
1289,Південноміська територіальна громада,Громада,UA4804025
1290,Пісочинська територіальна громада,Громада,UA6312021
1291,Роганська територіальна громада,Громада,UA6312023
1292,Солоницівська територіальна громада,Громада,UA6312025
1293,м. Харків та Харківська територіальна громада,Громада,UA6312027
1294,Циркунівська територіальна громада,Громада,UA6312029
122,Чугуївський район,Район,UA6314
1313,Вовчанська територіальна громада,Громада,UA6314001
1314,Зміївська територіальна громада,Громада,UA6314003
1315,Малинівська територіальна громада,Громада,UA2310011
1316,Новопокровська територіальна громада,Громада,UA6314007
1317,Печенізька територіальна громада,Громада,UA6314009
1320,Чкаловська територіальна громада,Громада,UA2308029
1318,Слобожанська територіальна громада,Громада,UA1202025
1319,Старосалтівська територіальна громада,Громада,UA6314013
1321,м. Чугуїв та Чугуївська територіальна громада,Громада,UA6314017
125,Ізюмський район,Район,UA6304
1272,Балаклійська територіальна громада,Громада,UA6304001
1273,Барвінківська територіальна громада,Громада,UA6304003
1274,Борівська територіальна громада,Громада,UA6304005
1275,Донецька територіальна громада,Громада,UA1408003
1276,м. Ізюм та Ізюмська територіальна громада,Громада,UA6304009
23,Херсонська область,Область,UA65
129,Бериславський район,Район,UA6502
1349,Милівська територіальна громада,Громада,UA6502013
1350,Нововоронцовська територіальна громада,Громада,UA6502015
1351,Новоолександрівська територіальна громада,Громада,UA6502017
1352,Новорайська територіальна громада,Громада,UA6502019
1353,Тягинська територіальна громада,Громада,UA6502021
1373,Генічеська територіальна громада,Громада,UA6504001
1375,Нижньосірогозька територіальна громада,Громада,UA6504005
1376,Новотроїцька територіальна громада,Громада,UA1212011
1374,Іванівська територіальна громада,Громада,UA6504003
1328,Асканія-Нова територіальна громада,Громада,UA6506001
1329,Великолепетиська територіальна громада,Громада,UA6506003
1330,Верхньорогачицька територіальна громада,Громада,UA6506005
1331,Горностаївська територіальна громада,Громада,UA6506007
1332,Зеленопідська територіальна громада,Громада,UA6506009
1333,м. Каховка та Каховська територіальна громада,Громада,UA6506011
1334,Костянтинівська територіальна громада,Громада,UA1412007
1335,Любимівська територіальна громада,Громада,UA1202005
1336,м. Нова Каховка та Новокаховська територіальна громада,Громада,UA6506011
1337,Присиваська територіальна громада,Громада,UA6506019
1338,Рубанівська територіальна громада,Громада,UA6506021
1339,Тавричанська територіальна громада,Громада,UA6506023
1340,Таврійська територіальна громада,Громада,UA2306029
1341,Хрестівська територіальна громада,Громада,UA1406013
1342,Чаплинська територіальна громада,Громада,UA6506029
130,Скадовський район,Район,UA6508
1354,Бехтерська територіальна громада,Громада,UA6508001
1355,м. Гола Пристань та Голопристанська територіальна громада,Громада,UA6508003
1356,Долматівська територіальна громада,Громада,UA6508005
1357,Каланчацька територіальна громада,Громада,UA6508007
1358,Лазурненська територіальна громада,Громада,UA6508009
1359,Мирненська територіальна громада,Громада,UA1404009
1360,Новомиколаївська територіальна громада,Громада,UA6508013
1361,Скадовська територіальна громада,Громада,UA6508015
1362,Чулаківська територіальна громада,Громада,UA6508017
132,Херсонський район,Район,UA6510
1364,Великокопанівська територіальна громада,Громада,UA6510003
1365,Виноградівська територіальна громада,Громада,UA6510005
1367,Музиківська територіальна громада,Громада,UA6510009
1368,Олешківська територіальна громада,Громада,UA6510011
1369,Станіславська територіальна громада,Громада,UA4610021
1370,м. Херсон та Херсонська територіальна громада,Громада,UA6510015
1371,Чорнобаївська територіальна громада,Громада,UA6510017
31,м. Київ,Місто з спеціальним статусом,UA80
1372,Ювілейна територіальна громада,Громада,UA6510019
3,Хмельницька область,Область,UA68
135,Кам'янець-Подільський район,Район,UA6802
1422,Гуківська територіальна громада,Громада,UA6802001
1423,Гуменецька територіальна громада,Громада,UA6802003
1424,Дунаєвецька територіальна громада,Громада,UA6802005
1425,Жванецька територіальна громада,Громада,UA6802007
1426,Закупненська територіальна громада,Громада,UA6802009
1433,Слобідсько-Кульчієвецьк територіальна громада,Громада,UA6802023
1434,Смотрицька територіальна громада,Громада,UA6802025
1435,Староушицька територіальна громада,Громада,UA6802027
1436,Чемеровецька територіальна громада,Громада,UA6802029
134,Хмельницький район,Район,UA6804
1377,Антонінська територіальна громада,Громада,UA6804001
1380,Вовковинецька територіальна громада,Громада,UA6804007
1381,Волочиська територіальна громада,Громада,UA6804009
1378,Війтовецька територіальна громада,Громада,UA6804003
1379,Віньковецька територіальна громада,Громада,UA6804005
1382,Гвардійська територіальна громада,Громада,UA6804011
1383,Городоцька територіальна громада,Громада,UA1804017
1384,Деражнянська територіальна громада,Громада,UA6804015
1385,Заслучненська територіальна громада,Громада,UA6804017
1386,Зіньківська територіальна громада,Громада,UA5308009
1387,Красилівська територіальна громада,Громада,UA6804021
1388,Летичівська територіальна громада,Громада,UA6804023
1389,Лісовогринівецька територіальна громада,Громада,UA6804025
1390,Меджибізька територіальна громада,Громада,UA6804027
1391,Миролюбненська територіальна громада,Громада,UA6804029
1392,Наркевицька територіальна громада,Громада,UA6804031
1393,Розсошанська територіальна громада,Громада,UA6804033
1394,Сатанівська територіальна громада,Громада,UA6804035
1395,Солобковецька територіальна громада,Громада,UA6804037
1396,м. Старокостянтинів та Старокостянтинівська територіальна громада,Громада,UA1412007
1397,Староостропільська територіальна громада,Громада,UA6804041
1398,Старосинявська територіальна громада,Громада,UA6804043
1399,Теофіпольська територіальна громада,Громада,UA6804045
1400,м. Хмельницький та Хмельницька територіальна громада,Громада,UA6804047
1401,Чорноострівська територіальна громада,Громада,UA6804049
1402,Щиборівська територіальна громада,Громада,UA6304005
1403,Ярмолинецька територіальна громада,Громада,UA6804053
136,Шепетівський район,Район,UA6806
1404,Берездівська територіальна громада,Громада,UA6806001
1405,Білогірська територіальна громада,Громада,UA6806003
1406,Ганнопільська територіальна громада,Громада,UA6806005
1407,Грицівська територіальна громада,Громада,UA6806007
1409,Крупецька територіальна громада,Громада,UA5604015
1410,Ленковецька територіальна громада,Громада,UA6806013
1411,Михайлюцька територіальна громада,Громада,UA6806015
1412,м. Нетішин та Нетішинська територіальна громада,Громада,UA6806017
1413,Плужненська територіальна громада,Громада,UA6806019
1414,Полонська територіальна громада,Громада,UA6806021
1415,Понінківська територіальна громада,Громада,UA6806023
1416,Сахновецька територіальна громада,Громада,UA6806025
1417,м. Славута та Славутська територіальна громада,Громада,UA6806027
1418,Судилківська територіальна громада,Громада,UA6806029
1419,Улашанівська територіальна громада,Громада,UA6806031
24,Черкаська область,Область,UA71
150,Звенигородський район,Район,UA7102
1476,м. Ватутіне та Ватутінська територіальна громада,Громада,UA7102003
1599,Срібнянська територіальна громада,Громада,UA7408015
131,Каховський район,Район,UA6506
1478,Вільшанська територіальна громада,Громада,UA1804011
1481,Звенигородська територіальна громада,Громада,UA7102013
1482,Катеринопільська територіальна громада,Громада,UA6104049
1483,Лип'янська територіальна громада,Громада,UA7102017
1484,Лисянська територіальна громада,Громада,UA7102019
1485,Матусівська територіальна громада,Громада,UA7102021
1486,Мокрокалигірська територіальна громада,Громада,UA3204005
1487,Селищенська територіальна громада,Громада,UA7102025
1488,Стеблівська територіальна громада,Громада,UA7102027
1489,м. Тальне та Тальнівська територіальна громада,Громада,UA7102029
1490,Шевченківська територіальна громада,Громада,UA4806037
